month,year,town,flat_type,block,street_name,address,storey_range,storey,floor_area_sqm,flat_model,lease_commence_date,lease_remaining,resale_price,distance_mrt,distance_towncentre,park,near_pop_sch,connected,period
2011-11,2011,BUKIT PANJANG,4 ROOM,137,PETIR RD,137 PETIR RD,10 TO 12,11,103,Model A,1989,77,413000,0.79,0.79,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,137,PETIR RD,137 PETIR RD,07 TO 09,8,103,Model A,1989,77,405000,0.79,0.79,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,204,PETIR RD,204 PETIR RD,10 TO 12,11,104,Model A,1988,76,380000,1.4,1.4,0,0,0,2
2011-11,2011,BUKIT PANJANG,4 ROOM,136,PETIR RD,136 PETIR RD,01 TO 03,2,108,Model A,1988,76,399000,0.74,0.74,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,167,PETIR RD,167 PETIR RD,19 TO 21,20,103,Model A,1998,86,498000,0.27,0.27,0,0,1,2
2011-11,2011,BUKIT PANJANG,5 ROOM,168,PETIR RD,168 PETIR RD,19 TO 21,20,120,Improved,1998,86,601888,0.23,0.23,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,409,SAUJANA RD,409 SAUJANA RD,07 TO 09,8,106,Model A,1989,77,394000,0.83,0.83,0,0,1,2
2011-11,2011,BUKIT PANJANG,5 ROOM,468,SEGAR RD,468 SEGAR RD,01 TO 03,2,110,Premium Apartment,2002,90,428000,1.69,1.69,0,0,0,2
2011-11,2011,BUKIT PANJANG,4 ROOM,470,SEGAR RD,470 SEGAR RD,07 TO 09,8,95,Premium Apartment,2002,90,404888,1.75,1.75,0,0,0,2
2011-11,2011,BUKIT PANJANG,5 ROOM,472,SEGAR RD,472 SEGAR RD,13 TO 15,14,110,Premium Apartment,2002,90,475000,1.66,1.66,0,0,0,2
2011-11,2011,BUKIT PANJANG,4 ROOM,472,SEGAR RD,472 SEGAR RD,10 TO 12,11,95,Premium Apartment,2002,90,408000,1.66,1.66,0,0,0,2
2011-11,2011,BUKIT PANJANG,EXECUTIVE,473,SEGAR RD,473 SEGAR RD,04 TO 06,5,128,Premium Apartment,2003,91,478000,1.66,1.66,0,0,0,2
2011-11,2011,BUKIT PANJANG,EXECUTIVE,474,SEGAR RD,474 SEGAR RD,13 TO 15,14,128,Premium Apartment,2003,91,508800,1.7,1.7,0,0,0,2
2011-11,2011,BUKIT PANJANG,5 ROOM,479,SEGAR RD,479 SEGAR RD,01 TO 03,2,110,Premium Apartment,2002,90,435000,1.82,1.82,0,0,0,2
2011-11,2011,BUKIT PANJANG,5 ROOM,481,SEGAR RD,481 SEGAR RD,01 TO 03,2,111,Premium Apartment,2002,90,410000,1.75,1.75,0,0,0,2
2011-11,2011,BUKIT PANJANG,EXECUTIVE,483,SEGAR RD,483 SEGAR RD,10 TO 12,11,128,Premium Apartment,2002,90,521000,1.7,1.7,0,0,0,2
2011-11,2011,BUKIT PANJANG,EXECUTIVE,484,SEGAR RD,484 SEGAR RD,13 TO 15,14,128,Premium Apartment,2002,90,535000,1.66,1.66,0,0,0,2
2011-11,2011,BUKIT PANJANG,4 ROOM,484,SEGAR RD,484 SEGAR RD,13 TO 15,14,91,Premium Apartment,2002,90,420500,1.66,1.66,0,0,0,2
2011-11,2011,BUKIT PANJANG,EXECUTIVE,653,SENJA LINK,653 SENJA LINK,10 TO 12,11,130,Premium Apartment,2001,89,645000,1.13,1.13,0,0,0,2
2011-11,2011,BUKIT PANJANG,5 ROOM,604,SENJA RD,604 SENJA RD,01 TO 03,2,120,Improved,1999,87,498000,0.46,0.46,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,605,SENJA RD,605 SENJA RD,22 TO 24,23,99,Model A,1999,87,500000,0.44,0.44,0,0,1,2
2011-11,2011,BUKIT PANJANG,5 ROOM,605,SENJA RD,605 SENJA RD,04 TO 06,5,121,Improved,1999,87,573000,0.44,0.44,0,0,1,2
2011-11,2011,BUKIT PANJANG,4 ROOM,625,SENJA RD,625 SENJA RD,19 TO 21,20,93,Premium Apartment,2004,92,510000,1.01,1.01,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,251,BANGKIT RD,251 BANGKIT RD,10 TO 12,11,103,Model A,1988,76,379000,1.32,1.32,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,235,BT PANJANG RING RD,235 BT PANJANG RING RD,07 TO 09,8,104,Model A,1988,76,397000,0.98,0.98,0,0,1,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,239,BT PANJANG RING RD,239 BT PANJANG RING RD,01 TO 03,2,150,Maisonette,1989,77,558000,1.03,1.03,0,0,0,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,239,BT PANJANG RING RD,239 BT PANJANG RING RD,04 TO 06,5,145,Apartment,1989,77,570000,1.03,1.03,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,430,BT PANJANG RING RD,430 BT PANJANG RING RD,07 TO 09,8,122,Improved,1989,77,439000,1.41,1.41,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,430,BT PANJANG RING RD,430 BT PANJANG RING RD,07 TO 09,8,104,Model A,1989,77,383000,1.41,1.41,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,448,BT PANJANG RING RD,448 BT PANJANG RING RD,04 TO 06,5,101,Model A,1997,85,364500,1.3,1.3,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,620,BT PANJANG RING RD,620 BT PANJANG RING RD,04 TO 06,5,111,Improved,2001,89,483000,1,1,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,620,BT PANJANG RING RD,620 BT PANJANG RING RD,13 TO 15,14,90,Model A,2001,89,405000,1,1,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,615,BT PANJANG RING RD,615 BT PANJANG RING RD,19 TO 21,20,110,Improved,2002,90,516000,0.93,0.93,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,131,CASHEW RD,131 CASHEW RD,07 TO 09,8,107,Model A,1988,76,409000,0.95,0.95,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,423,FAJAR RD,423 FAJAR RD,04 TO 06,5,129,Improved,1989,77,465000,1.21,1.21,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,403,FAJAR RD,403 FAJAR RD,01 TO 03,2,84,Simplified,1988,76,356000,0.78,0.78,0,0,1,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,426,FAJAR RD,426 FAJAR RD,01 TO 03,2,146,Maisonette,1989,77,587188,1.31,1.31,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,436,FAJAR RD,436 FAJAR RD,07 TO 09,8,104,Model A,1989,77,405000,1.04,1.04,0,0,0,2
2011-12,2011,BUKIT PANJANG,3 ROOM,104,GANGSA RD,104 GANGSA RD,10 TO 12,11,73,Model A,1988,76,335000,0.63,0.63,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,148,GANGSA RD,148 GANGSA RD,07 TO 09,8,103,Model A,1988,76,400000,0.41,0.41,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,146,GANGSA RD,146 GANGSA RD,04 TO 06,5,122,Improved,1988,76,433000,0.43,0.43,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,163,GANGSA RD,163 GANGSA RD,10 TO 12,11,120,Improved,1998,86,530000,0.23,0.23,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,164,GANGSA RD,164 GANGSA RD,01 TO 03,2,120,Improved,1998,86,506000,0.27,0.27,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,511,JELAPANG RD,511 JELAPANG RD,16 TO 18,17,100,Model A,1998,86,410000,1.38,1.38,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,514,JELAPANG RD,514 JELAPANG RD,01 TO 03,2,102,Model A,1998,86,390000,1.31,1.31,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,518,JELAPANG RD,518 JELAPANG RD,04 TO 06,5,121,Improved,1998,86,450000,1.23,1.23,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,527,JELAPANG RD,527 JELAPANG RD,13 TO 15,14,103,Model A,1998,86,426000,1.09,1.09,0,0,0,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,528 JELAPANG RD,10 TO 12,11,143,Maisonette,1999,87,611000,0.98,0.98,1,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,534,JELAPANG RD,534 JELAPANG RD,01 TO 03,2,101,Model A,1999,87,385000,0.87,0.87,1,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,536,JELAPANG RD,536 JELAPANG RD,10 TO 12,11,120,Improved,1999,87,490000,0.83,0.83,1,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,538,JELAPANG RD,538 JELAPANG RD,01 TO 03,2,120,Improved,1999,87,494000,0.77,0.77,1,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,174,LOMPANG RD,174 LOMPANG RD,04 TO 06,5,101,Model A,1997,85,491800,0.56,0.56,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,176,LOMPANG RD,176 LOMPANG RD,16 TO 18,17,101,Model A,1997,85,488000,0.46,0.46,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,116,PENDING RD,116 PENDING RD,10 TO 12,11,103,Model A,1987,75,408000,0.69,0.69,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,232,PENDING RD,232 PENDING RD,07 TO 09,8,103,Model A,1987,75,402000,1.1,1.1,0,0,0,2
2011-12,2011,BUKIT PANJANG,3 ROOM,232,PENDING RD,232 PENDING RD,10 TO 12,11,73,Model A,1987,75,326000,1.1,1.1,0,0,0,2
2011-12,2011,BUKIT PANJANG,3 ROOM,232,PENDING RD,232 PENDING RD,10 TO 12,11,73,Model A,1987,75,360000,1.1,1.1,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,232,PENDING RD,232 PENDING RD,07 TO 09,8,103,Model A,1987,75,397000,1.1,1.1,0,0,0,2
2011-12,2011,BUKIT PANJANG,3 ROOM,149,PETIR RD,149 PETIR RD,10 TO 12,11,73,Model A,1988,76,369000,0.48,0.48,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,150,PETIR RD,150 PETIR RD,01 TO 03,2,103,Model A,1988,76,403000,0.46,0.46,0,0,1,2
2011-12,2011,BUKIT PANJANG,3 ROOM,137,PETIR RD,137 PETIR RD,07 TO 09,8,73,Model A,1989,77,335000,0.79,0.79,0,0,1,2
2011-12,2011,BUKIT PANJANG,3 ROOM,139,PETIR RD,139 PETIR RD,04 TO 06,5,73,Model A,1988,76,320000,0.82,0.82,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,141,PETIR RD,141 PETIR RD,04 TO 06,5,122,Improved,1988,76,485000,0.64,0.64,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,412,SAUJANA RD,412 SAUJANA RD,10 TO 12,11,84,Simplified,1988,76,350000,0.93,0.93,0,0,1,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,478,SEGAR RD,478 SEGAR RD,13 TO 15,14,125,Premium Apartment,2003,91,523000,1.83,1.83,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,479,SEGAR RD,479 SEGAR RD,04 TO 06,5,112,Premium Apartment,2002,90,440000,1.82,1.82,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,482,SEGAR RD,482 SEGAR RD,07 TO 09,8,91,Premium Apartment,2002,90,405000,1.74,1.74,0,0,0,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,484,SEGAR RD,484 SEGAR RD,10 TO 12,11,128,Premium Apartment,2002,90,518000,1.66,1.66,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,653,SENJA LINK,653 SENJA LINK,16 TO 18,17,110,Premium Apartment,2001,89,513000,1.13,1.13,0,0,0,2
2011-12,2011,BUKIT PANJANG,EXECUTIVE,607,SENJA RD,607 SENJA RD,10 TO 12,11,130,Apartment,2001,89,590000,0.62,0.62,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,608,SENJA RD,608 SENJA RD,04 TO 06,5,110,Improved,2001,89,465000,0.69,0.69,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,612,SENJA RD,612 SENJA RD,07 TO 09,8,110,Improved,2002,90,492000,0.8,0.8,0,0,1,2
2011-12,2011,BUKIT PANJANG,4 ROOM,618,SENJA RD,618 SENJA RD,04 TO 06,5,85,Model A2,2002,90,395000,0.96,0.96,0,0,1,2
2011-12,2011,BUKIT PANJANG,5 ROOM,655,SENJA RD,655 SENJA RD,04 TO 06,5,111,Premium Apartment,2001,89,499000,1.17,1.17,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,655,SENJA RD,655 SENJA RD,10 TO 12,11,111,Premium Apartment,2001,89,505000,1.17,1.17,0,0,0,2
2011-12,2011,BUKIT PANJANG,4 ROOM,631,SENJA RD,631 SENJA RD,16 TO 18,17,93,Premium Apartment,2004,92,487000,1.11,1.11,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,627,SENJA RD,627 SENJA RD,13 TO 15,14,110,Premium Apartment,2004,92,526000,1.04,1.04,0,0,0,2
2011-12,2011,BUKIT PANJANG,5 ROOM,626,SENJA RD,626 SENJA RD,07 TO 09,8,110,Premium Apartment,2005,93,518000,1,1,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,249,BANGKIT RD,249 BANGKIT RD,07 TO 09,8,73,Model A,1989,76,301000,1.36,1.36,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,249,BANGKIT RD,249 BANGKIT RD,01 TO 03,2,73,Model A,1989,76,314000,1.36,1.36,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,253,BANGKIT RD,253 BANGKIT RD,01 TO 03,2,104,Model A,1988,75,382000,1.42,1.42,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,431,BT PANJANG RING RD,431 BT PANJANG RING RD,04 TO 06,5,84,Simplified,1988,75,330000,1.37,1.37,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,239,BT PANJANG RING RD,239 BT PANJANG RING RD,04 TO 06,5,146,Maisonette,1989,76,565000,1.03,1.03,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,242,BT PANJANG RING RD,242 BT PANJANG RING RD,07 TO 09,8,122,Improved,1988,75,450000,1.1,1.1,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,430,BT PANJANG RING RD,430 BT PANJANG RING RD,10 TO 12,11,122,Improved,1989,76,450000,1.41,1.41,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,434,BT PANJANG RING RD,434 BT PANJANG RING RD,07 TO 09,8,104,Model A,1989,76,416000,1.31,1.31,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,533,BT PANJANG RING RD,533 BT PANJANG RING RD,07 TO 09,8,122,Improved,1999,86,513000,0.91,0.91,0,0,1,2
2012-01,2012,BUKIT PANJANG,5 ROOM,545,BT PANJANG RING RD,545 BT PANJANG RING RD,19 TO 21,20,120,Improved,1999,86,585000,0.54,0.54,0,0,1,2
2012-01,2012,BUKIT PANJANG,3 ROOM,131,CASHEW RD,131 CASHEW RD,04 TO 06,5,73,Model A,1988,75,315000,0.95,0.95,0,0,1,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,422,FAJAR RD,422 FAJAR RD,01 TO 03,2,146,Maisonette,1988,75,555000,1.21,1.21,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,436,FAJAR RD,436 FAJAR RD,07 TO 09,8,104,Model A,1989,76,388000,1.04,1.04,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,451,FAJAR RD,451 FAJAR RD,13 TO 15,14,140,Apartment,1997,84,528000,1.41,1.41,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,103,GANGSA RD,103 GANGSA RD,04 TO 06,5,64,Simplified,1988,75,303000,0.7,0.7,0,0,1,2
2012-01,2012,BUKIT PANJANG,3 ROOM,106,GANGSA RD,106 GANGSA RD,07 TO 09,8,73,Model A,1988,75,330000,0.56,0.56,0,0,1,2
2012-01,2012,BUKIT PANJANG,5 ROOM,154,GANGSA RD,154 GANGSA RD,16 TO 18,17,121,Improved,1998,85,540000,0.36,0.36,0,0,1,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,155,GANGSA RD,155 GANGSA RD,16 TO 18,17,140,Apartment,1998,85,641888,0.32,0.32,0,0,1,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,155,GANGSA RD,155 GANGSA RD,01 TO 03,2,140,Apartment,1998,85,605000,0.32,0.32,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,509,JELAPANG RD,509 JELAPANG RD,04 TO 06,5,92,Model A2,1998,85,375000,1.3,1.3,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,511,JELAPANG RD,511 JELAPANG RD,01 TO 03,2,121,Improved,1998,85,433000,1.38,1.38,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,515,JELAPANG RD,515 JELAPANG RD,04 TO 06,5,103,Model A,1998,85,408000,1.36,1.36,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,528 JELAPANG RD,01 TO 03,2,143,Maisonette,1999,86,578000,0.98,0.98,1,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,529,JELAPANG RD,529 JELAPANG RD,07 TO 09,8,103,Model A,1999,86,416000,1.04,1.04,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,530,JELAPANG RD,530 JELAPANG RD,01 TO 03,2,102,Model A,1999,86,410000,0.95,0.95,1,0,1,2
2012-01,2012,BUKIT PANJANG,5 ROOM,540,JELAPANG RD,540 JELAPANG RD,10 TO 12,11,120,Improved,1999,86,513888,0.73,0.73,1,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,181,JELEBU RD,181 JELEBU RD,07 TO 09,8,94,Premium Apartment,2003,90,498000,0.27,0.27,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,178,LOMPANG RD,178 LOMPANG RD,04 TO 06,5,90,Model A,2001,88,435000,0.45,0.45,0,0,1,2
2012-01,2012,BUKIT PANJANG,3 ROOM,123,PENDING RD,123 PENDING RD,10 TO 12,11,73,Model A,1988,75,343000,0.91,0.91,0,0,1,2
2012-01,2012,BUKIT PANJANG,3 ROOM,128,PENDING RD,128 PENDING RD,04 TO 06,5,73,Model A,1988,75,315000,0.79,0.79,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,225,PENDING RD,225 PENDING RD,10 TO 12,11,104,Model A,1987,74,415000,1.13,1.13,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,122,PENDING RD,122 PENDING RD,01 TO 03,2,64,Simplified,1988,75,307000,0.84,0.84,0,0,1,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,228,PENDING RD,228 PENDING RD,04 TO 06,5,146,Maisonette,1988,75,608888,0.96,0.96,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,221,PENDING RD,221 PENDING RD,04 TO 06,5,103,Model A,1988,75,382000,1.23,1.23,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,221,PENDING RD,221 PENDING RD,10 TO 12,11,103,Model A,1988,75,416000,1.23,1.23,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,217,PETIR RD,217 PETIR RD,01 TO 03,2,84,Simplified,1987,74,348000,1.28,1.28,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,218,PETIR RD,218 PETIR RD,04 TO 06,5,84,Simplified,1987,74,348000,1.27,1.27,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,218,PETIR RD,218 PETIR RD,07 TO 09,8,104,Model A,1987,74,420000,1.27,1.27,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,207,PETIR RD,207 PETIR RD,07 TO 09,8,104,Model A,1988,75,385000,1.42,1.42,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,208,PETIR RD,208 PETIR RD,10 TO 12,11,84,Simplified,1988,75,350000,1.42,1.42,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,205,PETIR RD,205 PETIR RD,10 TO 12,11,73,Model A,1988,75,330000,1.32,1.32,0,0,0,2
2012-01,2012,BUKIT PANJANG,3 ROOM,150,PETIR RD,150 PETIR RD,01 TO 03,2,73,Model A,1988,75,357000,0.46,0.46,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,137,PETIR RD,137 PETIR RD,01 TO 03,2,107,Model A,1989,76,397000,0.79,0.79,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,204,PETIR RD,204 PETIR RD,10 TO 12,11,104,Model A,1988,75,401000,1.4,1.4,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,138,PETIR RD,138 PETIR RD,01 TO 03,2,155,Maisonette,1989,76,583000,0.86,0.86,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,168,PETIR RD,168 PETIR RD,01 TO 03,2,102,Model A,1998,85,442000,0.23,0.23,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,416,SAUJANA RD,416 SAUJANA RD,04 TO 06,5,84,Simplified,1988,75,340000,0.97,0.97,0,0,1,2
2012-01,2012,BUKIT PANJANG,5 ROOM,467,SEGAR RD,467 SEGAR RD,04 TO 06,5,110,Premium Apartment,2002,89,433000,1.68,1.68,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,468,SEGAR RD,468 SEGAR RD,01 TO 03,2,110,Premium Apartment,2002,89,433000,1.69,1.69,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,470,SEGAR RD,470 SEGAR RD,04 TO 06,5,132,Premium Apartment,2002,89,501000,1.75,1.75,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,470,SEGAR RD,470 SEGAR RD,01 TO 03,2,110,Premium Apartment,2002,89,423000,1.75,1.75,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,471,SEGAR RD,471 SEGAR RD,13 TO 15,14,133,Premium Apartment,2002,89,523000,1.71,1.71,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,472,SEGAR RD,472 SEGAR RD,04 TO 06,5,110,Premium Apartment,2002,89,449000,1.66,1.66,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,474,SEGAR RD,474 SEGAR RD,07 TO 09,8,111,Premium Apartment,2003,90,430000,1.7,1.7,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,479,SEGAR RD,479 SEGAR RD,13 TO 15,14,92,Premium Apartment,2002,89,415000,1.82,1.82,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,481,SEGAR RD,481 SEGAR RD,13 TO 15,14,92,Premium Apartment,2002,89,435000,1.75,1.75,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,483,SEGAR RD,483 SEGAR RD,07 TO 09,8,110,Premium Apartment,2002,89,463000,1.7,1.7,0,0,0,2
2012-01,2012,BUKIT PANJANG,EXECUTIVE,484,SEGAR RD,484 SEGAR RD,04 TO 06,5,128,Premium Apartment,2002,89,498000,1.66,1.66,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,650,SENJA LINK,650 SENJA LINK,04 TO 06,5,111,Premium Apartment,2001,88,481000,1.13,1.13,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,652,SENJA LINK,652 SENJA LINK,01 TO 03,2,111,Premium Apartment,2001,88,450000,1.17,1.17,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,602,SENJA RD,602 SENJA RD,10 TO 12,11,90,Model A2,1999,86,440000,0.5,0.5,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,604,SENJA RD,604 SENJA RD,04 TO 06,5,99,Model A,1999,86,460000,0.46,0.46,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,605,SENJA RD,605 SENJA RD,19 TO 21,20,99,Model A,1999,86,495000,0.44,0.44,0,0,1,2
2012-01,2012,BUKIT PANJANG,4 ROOM,655,SENJA RD,655 SENJA RD,10 TO 12,11,91,Premium Apartment,2001,88,440000,1.17,1.17,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,630,SENJA RD,630 SENJA RD,10 TO 12,11,93,Premium Apartment,2004,91,468000,1.14,1.14,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,630,SENJA RD,630 SENJA RD,13 TO 15,14,110,Premium Apartment,2004,91,530000,1.14,1.14,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,631,SENJA RD,631 SENJA RD,10 TO 12,11,90,Premium Apartment,2004,91,452000,1.11,1.11,0,0,0,2
2012-01,2012,BUKIT PANJANG,4 ROOM,631,SENJA RD,631 SENJA RD,25 TO 27,26,90,Premium Apartment,2004,91,487600,1.11,1.11,0,0,0,2
2012-01,2012,BUKIT PANJANG,5 ROOM,629,SENJA RD,629 SENJA RD,07 TO 09,8,110,Premium Apartment,2004,91,510000,1.13,1.13,0,0,0,2
2012-02,2012,BUKIT PANJANG,4 ROOM,275,BANGKIT RD,275 BANGKIT RD,01 TO 03,2,104,Model A,1988,75,374000,1.36,1.36,0,0,0,2
2012-02,2012,BUKIT PANJANG,4 ROOM,249,BANGKIT RD,249 BANGKIT RD,01 TO 03,2,103,Model A,1989,76,379000,1.36,1.36,0,0,0,2
2012-02,2012,BUKIT PANJANG,3 ROOM,251,BANGKIT RD,251 BANGKIT RD,04 TO 06,5,73,Model A,1988,75,326000,1.32,1.32,0,0,0,2
2012-02,2012,BUKIT PANJANG,5 ROOM,248,BANGKIT RD,248 BANGKIT RD,01 TO 03,2,122,Improved,1988,75,430000,1.41,1.41,0,0,0,2
2012-02,2012,BUKIT PANJANG,4 ROOM,435,BT PANJANG RING RD,435 BT PANJANG RING RD,04 TO 06,5,104,Model A,1988,75,377000,1.34,1.34,0,0,0,2
2012-02,2012,BUKIT PANJANG,4 ROOM,435,BT PANJANG RING RD,435 BT PANJANG RING RD,07 TO 09,8,84,Simplified,1988,75,341000,1.34,1.34,0,0,0,2
2012-02,2012,BUKIT PANJANG,EXECUTIVE,239,BT PANJANG RING RD,239 BT PANJANG RING RD,04 TO 06,5,146,Maisonette,1989,76,577000,1.03,1.03,0,0,0,2
2012-02,2012,BUKIT PANJANG,5 ROOM,241,BT PANJANG RING RD,241 BT PANJANG RING RD,01 TO 03,2,122,Improved,1988,75,445000,1.09,1.09,0,0,0,2
2012-02,2012,BUKIT PANJANG,4 ROOM,533,BT PANJANG RING RD,533 BT PANJANG RING RD,01 TO 03,2,100,Model A,1999,86,402000,0.91,0.91,0,0,1,2
2012-02,2012,BUKIT PANJANG,5 ROOM,535,BT PANJANG RING RD,535 BT PANJANG RING RD,13 TO 15,14,122,Improved,1999,86,510000,0.85,0.85,0,0,1,2
2012-02,2012,BUKIT PANJANG,5 ROOM,609,BT PANJANG RING RD,609 BT PANJANG RING RD,01 TO 03,2,110,Improved,2001,88,480000,0.68,0.68,0,0,1,2
2012-02,2012,BUKIT PANJANG,5 ROOM,609,BT PANJANG RING RD,609 BT PANJANG RING RD,04 TO 06,5,110,Improved,2001,88,470000,0.68,0.68,0,0,1,2
